date,year,team,opponent,team_score,opponent_score,margin,result,tournament,elo_pre,elo_post,elo_delta
2000-02-05,2000,Ireland,England,18,50,-32,Loss,2000 Six Nations Championship,1272.7738520244138,1268.519106979256,-4.254745045157733
2000-02-19,2000,England,France,15,9,6,Win,2000 Six Nations Championship,1585.5033143422304,1598.6306785270237,13.12736418479335
2000-02-19,2000,France,England,9,15,-6,Loss,2000 Six Nations Championship,1541.901154796239,1529.328829058273,-12.572325737966139
2000-02-19,2000,Ireland,Scotland,44,22,22,Win,2000 Six Nations Championship,1268.519106979256,1287.5739286309736,19.054821651717475
2000-02-19,2000,Italy,Wales,16,47,-31,Loss,2000 Six Nations,1326.6320666047227,1316.0418523167145,-10.590214288008156
2000-02-19,2000,Scotland,Ireland,22,44,-22,Loss,2000 Six Nations Championship,1364.8319252136662,1346.5503398911799,-18.281585322486308
2000-02-19,2000,Wales,Italy,47,16,31,Win,2000 Six Nations,1431.8784637142194,1442.054814602758,10.176350888538536
2000-03-04,2000,Wales,England,12,46,-34,Loss,2000 Six Nations Championship,1442.054814602758,1433.3914544850345,-8.663360117723414
2000-03-04,2000,Scotland,France,16,28,-12,Loss,2000 Six Nations Championship,1346.5503398911799,1338.7860097373841,-7.764330153795754
2000-03-04,2000,Italy,Ireland,13,60,-47,Loss,2000 Six Nations Championship,1316.0418523167145,1299.8155364049721,-16.226315911742404
2000-03-04,2000,Ireland,Italy,60,13,47,Win,2000 Six Nations Championship,1287.5739286309736,1303.1022227246467,15.52829409367314
2000-03-04,2000,England,Wales,46,12,34,Win,2000 Six Nations Championship,1598.6306785270237,1606.990024803316,8.359346276292172
2000-03-04,2000,France,Scotland,28,16,12,Win,2000 Six Nations Championship,1529.328829058273,1536.8387314448667,7.509902386593694
2000-03-18,2000,England,Italy,59,12,47,Win,2000 Six Nations Championship,1606.990024803316,1611.3628705863432,4.372845783027287
2000-03-18,2000,Italy,England,12,59,-47,Loss,2000 Six Nations Championship,1299.8155364049721,1295.535883989965,-4.279652415007149
2000-03-18,2000,Scotland,Wales,18,26,-8,Loss,2000 Six Nations Championship,1338.7860097373841,1327.772414312356,-11.013595425028143
2000-03-18,2000,Wales,Scotland,26,18,8,Win,2000 Six Nations Championship,1433.3914544850345,1443.966975590034,10.575521104999552
2000-03-19,2000,France,Ireland,25,27,-2,Loss,2000 Six Nations Championship,1536.8387314448667,1513.036964781818,-23.80176666304874
2000-03-19,2000,Ireland,France,27,25,2,Win,2000 Six Nations Championship,1303.1022227246467,1326.2031275559068,23.100904831260095
2000-04-01,2000,Wales,Ireland,23,19,4,Win,2000 Six Nations Championship,1443.966975590034,1454.068858989247,10.101883399212966
2000-04-01,2000,Italy,France,31,42,-11,Loss,2000 Six Nations Championship,1295.535883989965,1288.8654515872715,-6.67043240269345
2000-04-01,2000,France,Italy,42,31,11,Win,2000 Six Nations Championship,1513.036964781818,1519.5103407276347,6.47337594581677
2000-04-01,2000,Ireland,Wales,19,23,-4,Loss,2000 Six Nations Championship,1326.2031275559068,1316.4871008251303,-9.716026730776548
2000-04-02,2000,England,Scotland,13,19,-6,Loss,2000 Six Nations Championship,1611.3628705863432,1586.2676065096484,-25.095264076694775
2000-04-02,2000,Scotland,England,19,13,6,Win,2000 Six Nations Championship,1327.772414312356,1352.2458320090586,24.473417696702654
2000-06-03,2000,Argentina,Ireland,34,23,11,Win,2000 Ireland rugby union tour of The Americas,1302.1510753689558,1317.7696603162383,15.618584947282443
2000-06-03,2000,Ireland,Argentina,23,34,-11,Loss,2000 Ireland rugby union tour of The Americas,1316.4871008251303,1301.5424731179533,-14.944627707177006
2000-06-17,2000,Argentina,Australia,6,53,-47,Loss,2000 Argentina tour of Australia and England,1317.7696603162383,1315.4661310830825,-2.303529233155814
2000-06-17,2000,Australia,Argentina,53,6,47,Win,2000 Argentina tour of Australia and England,1749.781942065911,1752.0574292598567,2.2754871939457644
2000-06-17,2000,England,South Africa,13,18,-5,Loss,2000 England rugby union tour of South Africa,1586.2676065096484,1576.264372619388,-10.00323389026039
2000-06-17,2000,South Africa,England,18,13,5,Win,2000 England rugby union tour of South Africa,1706.5953439441378,1716.218379031645,9.623035087507333
2000-06-24,2000,South Africa,England,22,27,-5,Loss,2000 England rugby union tour of South Africa,1716.218379031645,1695.4829897691704,-20.735389262474655
2000-06-24,2000,Scotland,New Zealand,20,69,-49,Loss,2000 Scotland rugby union tour of New Zealand,1352.2458320090586,1349.0429981828431,-3.2028338262155103
2000-06-24,2000,New Zealand,Scotland,69,20,49,Win,2000 Scotland rugby union tour of New Zealand,1721.2676171310927,1724.4180857804959,3.1504686494031375
2000-06-24,2000,Australia,Argentina,32,25,7,Win,2000 Argentina tour of Australia and England,1752.0574292598567,1754.3055237571643,2.2480944973076475
2000-06-24,2000,Argentina,Australia,25,32,-7,Loss,2000 Argentina tour of Australia and England,1315.4661310830825,1313.244801628271,-2.221329454811439
2000-06-24,2000,England,South Africa,27,22,5,Win,2000 England rugby union tour of South Africa,1576.264372619388,1596.2185226112945,19.954149991906434
2000-07-01,2000,New Zealand,Scotland,48,14,34,Win,2000 Scotland rugby union tour of New Zealand,1724.4180857804959,1727.5177841236457,3.0996983431498393
2000-07-01,2000,Scotland,New Zealand,14,48,-34,Loss,2000 Scotland rugby union tour of New Zealand,1349.0429981828431,1345.9925441314697,-3.0504540513734355
2000-07-08,2000,Australia,South Africa,44,23,21,Win,2000 Summer International,1754.3055237571643,1766.7899406880067,12.484416930842372
2000-07-08,2000,South Africa,Australia,23,44,-21,Loss,2000 Summer International,1695.4829897691704,1683.5190486471608,-11.9639411220096
2000-07-15,2000,New Zealand,Australia,39,35,4,Win,2000 Tri Nations Series,1727.5177841236457,1744.2061150644038,16.688330940758078
2000-07-15,2000,Australia,New Zealand,35,39,-4,Loss,2000 Tri Nations Series,1766.7899406880067,1750.8162894604284,-15.97365122757833
2000-07-22,2000,South Africa,New Zealand,12,25,-13,Loss,2000 Tri Nations Series,1683.5190486471608,1671.112794927232,-12.406253719928827
2000-07-22,2000,New Zealand,South Africa,25,12,13,Win,2000 Tri Nations Series,1744.2061150644038,1756.0961695268256,11.890054462421858
2000-07-29,2000,Australia,South Africa,26,6,20,Win,2000 Tri Nations Series,1750.8162894604284,1762.4343329519224,11.618043491494063
2000-07-29,2000,South Africa,Australia,6,26,-20,Loss,2000 Tri Nations Series,1671.112794927232,1659.9671075290396,-11.145687398192422
2000-08-05,2000,Australia,New Zealand,24,23,1,Win,2000 Tri Nations Series,1762.4343329519224,1777.1607227917661,14.726389839843705
2000-08-05,2000,New Zealand,Australia,23,24,-1,Loss,2000 Tri Nations Series,1756.0961695268256,1742.0044867271768,-14.09168279964888
2000-08-19,2000,New Zealand,South Africa,40,46,-6,Loss,2000 Tri Nations Series,1742.0044867271768,1723.527036505153,-18.477450222023663
2000-08-19,2000,South Africa,New Zealand,46,40,6,Win,2000 Tri Nations Series,1659.9671075290396,1677.6810021778758,17.71389464883623
2000-08-26,2000,Australia,South Africa,19,18,1,Win,2000 Tri Nations Series,1777.1607227917661,1787.979481058501,10.818758266734903
2000-08-26,2000,South Africa,Australia,18,19,-1,Loss,2000 Tri Nations Series,1677.6810021778758,1667.2891904318244,-10.391811746051417
2000-11-04,2000,France,Australia,13,18,-5,Loss,2000 Australia tour of Great Britain and France,1519.5103407276347,1514.237933075944,-5.272407651690628
2000-11-04,2000,Australia,France,18,13,5,Win,2000 Australia tour of Great Britain and France,1787.979481058501,1793.1212872191463,5.141806160645274
2000-11-11,2000,Australia,Scotland,30,9,21,Win,2000 Autumn International,1793.1212872191463,1795.2464421838538,2.1251549647074626
2000-11-11,2000,France,New Zealand,26,39,-13,Loss,2000 end of year test,1514.237933075944,1507.3190736431027,-6.918859432841373
2000-11-11,2000,New Zealand,France,39,26,13,Win,2000 end of year test,1723.527036505153,1730.236161672796,6.709125167642924
2000-11-11,2000,Scotland,Australia,9,30,-21,Loss,2000 Autumn International,1345.9925441314697,1343.8914188807755,-2.1011252506941673
2000-11-12,2000,Argentina,South Africa,33,37,-4,Loss,"2000 South Africa tour of Argentina, Great Britain and Ireland",1313.244801628271,1309.7868179441796,-3.4579836840914595
2000-11-12,2000,South Africa,Argentina,37,33,4,Win,"2000 South Africa tour of Argentina, Great Britain and Ireland",1667.2891904318244,1670.6867393748566,3.397548943032234
2000-11-18,2000,France,New Zealand,42,33,9,Win,2000 end of year test,1507.3190736431027,1530.8089643925216,23.48989074941892
2000-11-18,2000,Australia,England,19,22,-3,Loss,2000 Autumn International,1795.2464421838538,1772.4847209027353,-22.761721281118525
2000-11-18,2000,England,Australia,22,19,3,Win,2000 Autumn International,1596.2185226112945,1618.236513867492,22.017991256197547
2000-11-18,2000,New Zealand,France,33,42,-9,Loss,2000 end of year test,1730.236161672796,1707.461825267257,-22.77433640553909
2000-11-19,2000,South Africa,Ireland,28,18,10,Win,2000 end-of-year test,1670.6867393748566,1673.8875566626177,3.200817287761083
2000-11-19,2000,Ireland,South Africa,18,28,-10,Loss,2000 end-of-year test,1301.5424731179533,1298.3939591985998,-3.1485139193534906
2000-11-25,2000,Italy,New Zealand,19,56,-37,Loss,2000 end-of-year internationals,1288.8654515872715,1286.392222558516,-2.4732290287554406
2000-11-25,2000,New Zealand,Italy,56,19,37,Win,2000 end-of-year internationals,1707.461825267257,1709.9029371507204,2.4411118834634635
2000-11-25,2000,Argentina,England,0,19,-19,Loss,2000 Autumn International,1309.7868179441796,1305.441321702962,-4.345496241217688
2000-11-25,2000,England,Argentina,19,0,19,Win,2000 Autumn International,1618.236513867492,1622.489877546078,4.2533636785860836
2000-11-26,2000,South Africa,Wales,23,13,10,Win,"2000 South Africa tour of Argentina, Great Britain and Ireland",1673.8875566626177,1680.4890406021004,6.601483939482705
2000-11-26,2000,Wales,South Africa,13,23,-10,Loss,"2000 South Africa tour of Argentina, Great Britain and Ireland",1454.068858989247,1447.6609541075723,-6.407904881674767
2000-12-02,2000,England,South Africa,25,17,8,Win,2000 Autumn International,1622.489877546078,1639.9708989497774,17.481021403699287
2000-12-02,2000,South Africa,England,17,25,-8,Loss,2000 Autumn International,1680.4890406021004,1663.7476193130688,-16.741421289031678
2001-02-03,2001,England,Wales,44,15,29,Win,2001 Six Nations Championship,1639.9708989497774,1647.4236768718738,7.452777922096402
2001-02-03,2001,Ireland,Italy,41,22,19,Win,2001 Six Nations Championship,1298.3939591985998,1312.8760085782328,14.482049379633054
2001-02-03,2001,Italy,Ireland,22,41,-19,Loss,2001 Six Nations Championship,1286.392222558516,1272.5334100884452,-13.858812470070916
2001-02-03,2001,Wales,England,15,44,-29,Loss,2001 Six Nations Championship,1447.6609541075723,1440.4458797818297,-7.215074325742535
2001-02-04,2001,France,Scotland,16,6,10,Win,2001 Six Nations Championship,1530.8089643925216,1538.436967830824,7.628003438302358
2001-02-04,2001,Scotland,France,6,16,-10,Loss,2001 Six Nations Championship,1343.8914188807755,1336.5104916268238,-7.380927253951768
2001-02-17,2001,Wales,Scotland,28,28,0,Draw,2001 Six Nations Championship,1440.4458797818297,1436.0878601839831,-4.358019597846578
2001-02-17,2001,Scotland,Wales,28,28,0,Draw,2001 Six Nations Championship,1336.5104916268238,1340.695621282992,4.185129656168328
2001-02-17,2001,Italy,England,23,80,-57,Loss,2001 Six Nations Championship,1272.5334100884452,1269.4259461803256,-3.1074639081195983
2001-02-17,2001,England,Italy,80,23,57,Win,2001 Six Nations Championship,1647.4236768718738,1650.4816643765055,3.057987504631683
2001-02-17,2001,France,Ireland,15,22,-7,Loss,2001 Six Nations Championship,1538.436967830824,1514.8698322963282,-23.56713553449572
2001-02-17,2001,Ireland,France,22,15,7,Win,2001 Six Nations Championship,1312.8760085782328,1335.7310783503353,22.855069772102524
2001-03-03,2001,Scotland,England,3,43,-40,Loss,2001 Six Nations Championship,1340.695621282992,1336.3786332360917,-4.316988046900406
2001-03-03,2001,England,Scotland,43,3,40,Win,2001 Six Nations Championship,1650.4816643765055,1654.7076205169697,4.225956140464177
2001-03-03,2001,France,Italy,30,19,11,Win,2001 Six Nations Championship,1514.8698322963282,1520.7431978167638,5.873365520435527
2001-03-03,2001,Italy,France,19,30,-11,Loss,2001 Six Nations Championship,1269.4259461803256,1263.710639980686,-5.715306199639599
2001-03-17,2001,Scotland,Italy,23,19,4,Win,2001 Six Nations Championship,1336.3786332360917,1348.2862656510936,11.907632415001899
2001-03-17,2001,Wales,France,43,35,8,Win,2001 Six Nations Championship,1436.0878601839831,1454.6720736174198,18.584213433436616
2001-03-17,2001,France,Wales,35,43,-8,Loss,2001 Six Nations Championship,1520.7431978167638,1502.9245738914133,-17.818623925350494
2001-03-17,2001,Italy,Scotland,19,23,-4,Loss,2001 Six Nations Championship,1263.710639980686,1252.2916082865815,-11.419031694104433
2001-04-07,2001,France,England,19,48,-29,Loss,2001 Six Nations Championship,1502.9245738914133,1494.0902326097807,-8.834341281632533
2001-04-07,2001,England,France,48,19,29,Win,2001 Six Nations Championship,1654.7076205169697,1663.2283398918746,8.520719374904957
2001-04-08,2001,Italy,Wales,23,33,-10,Loss,2001 Six Nations,1252.2916082865815,1245.158786002109,-7.132822284472468
2001-04-08,2001,Wales,Italy,33,23,10,Win,2001 Six Nations,1454.6720736174198,1461.5840658425407,6.911992225120912
2001-06-16,2001,France,South Africa,32,23,9,Win,2001 France rugby union tour,1494.0902326097807,1515.8833819838799,21.79314937409913
2001-06-16,2001,South Africa,France,23,32,-9,Loss,2001 France rugby union tour,1663.7476193130688,1642.7232124682796,-21.024406844789155
2001-06-23,2001,Argentina,New Zealand,19,67,-48,Loss,2001 Argentina tour of New Zealand and Great Britain,1305.441321702962,1302.7770606300824,-2.664261072879526
2001-06-23,2001,France,South Africa,15,20,-5,Loss,2001 France rugby union tour,1515.8833819838799,1506.1285194480467,-9.754862535833126
2001-06-23,2001,New Zealand,Argentina,67,19,48,Win,2001 Argentina tour of New Zealand and Great Britain,1709.9029371507204,1712.5302000609233,2.627262910202944
2001-06-23,2001,South Africa,France,20,15,5,Win,2001 France rugby union tour,1642.7232124682796,1652.1121083744144,9.388895906134849
2001-06-30,2001,New Zealand,France,37,12,25,Win,2001 French tour,1712.5302000609233,1719.5379336304447,7.007733569521406
2001-06-30,2001,South Africa,Italy,60,14,46,Win,2001 Italy rugby union tour,1652.1121083744144,1654.7417533820594,2.6296450076449673
2001-06-30,2001,France,New Zealand,12,37,-25,Loss,2001 French tour,1506.1285194480467,1499.3351098373312,-6.793409610715571
2001-06-30,2001,Italy,South Africa,14,60,-46,Loss,2001 Italy rugby union tour,1245.158786002109,1242.5652319600763,-2.5935540420327925
2001-07-14,2001,Argentina,Italy,38,17,21,Win,2001 Italy rugby union tour of Argentina,1302.7770606300824,1315.203223229433,12.426162599350619
2001-07-14,2001,Italy,Argentina,17,38,-21,Loss,2001 Italy rugby union tour of Argentina,1242.5652319600763,1230.6563592843236,-11.908872675752718
2001-07-21,2001,New Zealand,South Africa,12,3,9,Win,2001 Tri Nations Series,1719.5379336304447,1731.7724462934218,12.234512662977068
2001-07-21,2001,South Africa,New Zealand,3,12,-9,Loss,2001 Tri Nations Series,1654.7417533820594,1643.013993566715,-11.72775981534437
2001-07-28,2001,Australia,South Africa,15,20,-5,Loss,2001 Tri Nations Series,1772.4847209027353,1752.140152065374,-20.344568837361294
2001-07-28,2001,South Africa,Australia,20,15,5,Win,2001 Tri Nations Series,1643.013993566715,1662.5762981377516,19.56230457103652
2001-08-11,2001,Australia,New Zealand,23,15,8,Win,2001 Tri Nations Series,1752.140152065374,1766.2618134722811,14.121661406907151
2001-08-11,2001,New Zealand,Australia,15,23,-8,Loss,2001 Tri Nations Series,1731.7724462934218,1718.2566001143682,-13.515846179053597
2001-08-18,2001,Australia,South Africa,14,14,0,Draw,2001 Tri Nations Series,1766.2618134722811,1761.91367320511,-4.348140267171175
2001-08-18,2001,South Africa,Australia,14,14,0,Draw,2001 Tri Nations Series,1662.5762981377516,1666.7518711897378,4.175573051986248
2001-08-25,2001,South Africa,New Zealand,15,26,-11,Loss,2001 Tri Nations Series,1666.7518711897378,1653.95936223063,-12.792508959107863
2001-08-25,2001,New Zealand,South Africa,26,15,11,Win,2001 Tri Nations Series,1718.2566001143682,1730.511927149978,12.255327035609753
2001-09-01,2001,Australia,New Zealand,29,26,3,Win,2001 Tri Nations Series,1761.91367320511,1775.561630373714,13.64795716860408
2001-09-01,2001,New Zealand,Australia,26,29,-3,Loss,2001 Tri Nations Series,1730.511927149978,1717.4460520797882,-13.065875070189804
2001-09-22,2001,Ireland,Scotland,10,32,-22,Loss,2001 Six Nations Championship,1335.7310783503353,1321.2728935337725,-14.458184816562834
2001-09-22,2001,Scotland,Ireland,32,10,22,Win,2001 Six Nations Championship,1348.2862656510936,1362.122349042941,13.836083391847524
2001-10-13,2001,Ireland,Wales,36,6,30,Win,2001 Six Nations Championship,1321.2728935337725,1342.02144331383,20.7485497800576
2001-10-13,2001,Wales,Ireland,6,36,-30,Loss,2001 Six Nations Championship,1461.5840658425407,1441.6166883601404,-19.967377482400252
